Section,Subsection,Name,TL,Mass,Price,AmmoPrice,Species,Skill,Book,Page,Contraband,Category,Law,Notes,Mod
Survival Gear,General Survival Gear,Rad Blanket,9,2,Cr150,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Reflectorised Tarpaulin,7,1,Cr400,0,,,CSC 2,54,,1,0,,
Survival Gear,General Survival Gear,Rope,5,5,Cr20,0,,,CSC 2,55,,1,0,,
Survival Gear,General Survival Gear,Rope,9,3,Cr50,0,,,CSC 2,55,,1,0,,
Survival Gear,General Survival Gear,Rope,13,2,Cr100,0,,,CSC 2,55,,1,0,,
Survival Gear,General Survival Gear,Signaling Flare,5,,Cr5,0,,,CSC 2,52,,1,0,,
Survival Gear,General Survival Gear,Sleeping Bag,5,1,Cr25,0,,,CSC 2,55,,1,0,,
Survival Gear,General Survival Gear,Survival Kit,5,,Cr50,0,,,CSC 2,55,,1,0,,
Survival Gear,General Survival Gear,Torch,0,,Cr1,0,,,CSC 2,55,,1,0,,
Survival Gear,General Survival Gear,Whistling Flare,5,,Cr10,0,,,CSC 2,52,,1,0,,
Survival Gear,Housing Options,Armoured,9,x3,Cr2500,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Chameleon Fibres,12,,Cr8000,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Chameleon Fibres,13,,Cr60000,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Holosimulacrum,17,,MCr5,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Null-Shielding,16,,Cr25000,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Psi-Amplifier,16,,Cr100000,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Rad Shielding,10,,Cr3000,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Self-Assembling,11,,Cr5000,0,,,CSC 2,58,,1,0,,
Survival Gear,Housing Options,Self-Sealing,13,,Cr2000,0,,,CSC 2,58,,1,0,,
Survival Gear,Marine Environments,Artificial Gill,8,4,Cr4000,0,,,CSC 2,46,,1,0,,
Survival Gear,Marine Environments,Deep-Diving Suit,8,22,Cr20000,0,,,CSC 2,46,,1,0,,
Survival Gear,Marine Environments,Dive Suit,6,1,Cr60,0,,,CSC 2,46,,1,0,,
Survival Gear,Marine Environments,Equipment Webbing,2,,Cr50,0,Bwap,,Aliens 3,257,,1,0,,
Survival Gear,Marine Environments,Heated Dive Suit,8,4,Cr650,0,,,CSC 2,46,,1,0,,
Survival Gear,Marine Environments,Swimming Equipment,3,2,Cr200,0,,,CSC 2,46,,1,0,,
Survival Gear,Marine Environments,Underwater Air Tanks,5,12,Cr800,0,,,CSC 2,46,,1,0,,
Survival Gear,Marine Environments,Water Dye,4,,Cr25,0,,,CSC 2,46,,1,0,,
Survival Gear,Mountains and Cliffs,Climbing Hoist,8,2,Cr175,0,,,CSC 2,47,,1,0,,
Survival Gear,Mountains and Cliffs,Climbing Kit,4,4,Cr100,0,,,CSC 2,48,,1,0,,
Survival Gear,Mountains and Cliffs,Climbing Kit,8,2,Cr500,0,,,CSC 2,48,,1,0,,
Survival Gear,Mountains and Cliffs,Grapnel and Cable,2,2,Cr35,0,,,CSC 2,48,,1,0,,
Survival Gear,Mountains and Cliffs,Grapnel Launcher,7,3,Cr100,0,,,CSC 2,47,,1,0,,
Survival Gear,Mountains and Cliffs,Hiking Boots,1,2,Cr50,0,,,CSC 2,47,,1,0,,
Survival Gear,Mountains and Cliffs,Piton Hammer,4,,Cr10,0,,,CSC 2,47,,1,0,,
Survival Gear,Mountains and Cliffs,Pitons,4,2,Cr5,0,,,CSC 2,47,,1,0,,
Survival Gear,Vacuum Environments,Bulkhead Patches,10,,Cr150,0,,,CSC 2,49,,1,0,,
Survival Gear,Vacuum Environments,Iris Valve Opener,10,6,Cr2000,0,,,CSC 2,49,,1,0,,
Survival Gear,Vacuum Environments,Personal Re-entry Kit,8,50,Cr15000,0,,,CSC 2,49,,1,0,,
Survival Gear,Vacuum Environments,Portable Airlock,9,8,Cr1000,0,,,CSC 2,49,,1,0,,
Survival Gear,Vacuum Environments,Rescue Ball,7,6,Cr150,0,,,CSC 2,49,,1,0,,
Survival Gear,Vacuum Environments,Rescue Bubble,9,2,Cr600,0,,,CSC 2,49,,1,0,,
Survival Gear,Vacuum Environments,Thrust Pistol,7,1,Cr1000,0,,,CSC 2,50,,1,0,,
Survival Gear,Vacuum Environments,Vacc Emergency Kit,8,4,Cr500,0,,,CSC 2,50,,1,0,,
Survival Gear,Wilderness Housing,Advanced Base,8,,Cr75000,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Habitat Module,8,1000,Cr10000,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Habitat Module,10,500,Cr20000,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Pre-Fabricated Cabin,6,400,Cr2000,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Tarpaulin,1,4,Cr10,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Tent,3,6,Cr200,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Tent,7,5,Cr2000,0,,,CSC 2,56,,1,0,,
Survival Gear,Wilderness Housing,Tent-Barracks,8,10,Cr500,0,,,CSC 2,57,,1,0,,
Survival Gear,Wilderness Housing,Tent-Barracks,10,10,Cr5000,0,,,CSC 2,57,,1,0,,
Tools,Tools,Advanced Welding Kit,10,3,Cr5000,0,,,CSC 2,78,,1,0,,
Tools,Tools,Carpenters Tool Set,2,12,Cr300,0,,,CSC 2,78,,1,0,,
Tools,Tools,Chain,4,6,Cr100,0,,,CSC 2,77,,1,0,,
Tools,Tools,Chainsaw,6,6,Cr500,0,,,CSC 2,78,,1,0,,
Tools,Tools,Combat Engineering Tool Set,3,12,Cr150,0,,,CSC 2,78,,1,0,,
Tools,Tools,Combat Engineering Tool Set,6,15,Cr300,0,,,CSC 2,78,,1,0,,
Tools,Tools,Combat Engineering Tool Set,8,15,Cr500,0,,,CSC 2,78,,1,0,,
Tools,Tools,Cutting Torch,5,3,Cr500,0,,,CSC 2,78,,1,0,,
Tools,Tools,Electric Welding Kit,5,6,Cr1500,0,,,CSC 2,78,,1,0,,
Tools,Tools,Electronic Tool Set,7,2,Cr2000,0,,,CSC 2,78,,1,0,,
Tools,Tools,Electronics Toolkit,7,2,Cr2000,0,,,Core 2,,,1,0,,
Tools,Tools,Engineering Toolkit,12,12,Cr4000,0,,,Core 2,,,1,0,,
Tools,Tools,Excavation Tool Set,3,12,Cr30,0,,,CSC 2,78,,1,0,,
Tools,Tools,Forensics Toolkit,8,12,Cr2000,0,,,Core 2,,,1,0,,
Tools,Tools,Laser Cutting Gear,9,4,Cr4000,0,,,CSC 2,78,,1,0,,
Tools,Tools,Laser Drill,9,16,Cr7500,0,,,CSC 2,79,,1,0,,
Tools,Tools,Laser Scalpel,10,,Cr2000,0,,,CSC 2,79,,1,0,,
Tools,Tools,Mechanical Tool Set,5,12,Cr1000,0,,,CSC 2,79,,1,0,,
Tools,Tools,Metalwork Tool Set,5,12,Cr3000,0,,,CSC 2,79,,1,0,,
Tools,Tools,Pocket Magnet,3,,Cr20,0,,,CSC 2,77,,1,0,,
Tools,Tools,Rescue Tool Set,7,15,Cr2000,0,,,CSC 2,79,,1,0,,
Tools,Tools,Return Mirror,4,,Cr500,0,,,CSC 2,77,,1,0,,
Tools,Tools,Scientific Toolkit,5,8,Cr2000,0,,,Core 2,,,1,0,,
Tools,Tools,Spade/Shovel,3,1,Cr5,0,,,CSC 2,79,,1,0,,
Tools,Tools,Starship Engineer Tool Set,12,12,Cr4000,0,,,CSC 2,79,,1,0,,
Tools,Tools,Surveying Toolkit,6,12,Cr1000,0,,,Core 2,,,1,0,,
Tools,Tools,Tool Laser,12,,Cr500,0,,,CSC 2,79,,1,0,,
Tools,Tools,Weapon Engineering Tool Set,3,12,Cr300,0,,,CSC 2,79,,1,0,,
Weapons,Accessories,Auxiliary Grenade Launcher,7,1,Cr1000,0,,,CSC 2,142,Weapons,4,9,,
Weapons,Accessories,Bandolier,3,,Cr10,0,,,CSC 2,142,Weapons,1,9,,
Weapons,Accessories,Bayonet,3,1,Cr20,0,,,CSC 2,142,Weapons,1,9,,
Weapons,Accessories,Bipod,4,1,Cr250,0,,,CSC 2,143,Weapons,1,9,,
Weapons,Accessories,Chaindrive Bayonet,9,3,Cr1000,0,,,CSC 2,143,Weapons,1,9,,
Weapons,Accessories,FOF Safety,9,,Cr250,0,,,CSC 2,143,Weapons,1,9,,
Weapons,Accessories,Gyrostabilizer,9,1,Cr500,0,,,CSC 2,143,Weapons,1,9,,
Weapons,Accessories,Heavy Tripod,4,5,Cr100,0,,,CSC 2,143,Weapons,1,9,,
Weapons,Accessories,Holographic Sights,10,0.5,Cr2000,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Intelligent Weapon (TL11),11,,Cr1000,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Intelligent Weapon (TL13),13,,Cr5000,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Laser Sight (TL10),10,,Cr200,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Laser Sight (TL8),8,,Cr200,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Personal Heads-Up Display (TL11),11,,Cr2500,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Personal Heads-Up Display (TL9),9,0.5,Cr1500,0,,,CSC 2,144,Weapons,1,9,,
Weapons,Accessories,Psi-Enhanced Targeting,16,0.5,Cr3000,0,,,CSC 2,145,Weapons,1,9,,
Weapons,Accessories,Scan Jammer,8,,Cr2500,0,,,CSC 2,145,Weapons,1,9,,
Weapons,Accessories,Scope (TL5),5,,Cr50,0,,,CSC 2,145,Weapons,1,9,,
Weapons,Accessories,Scope (TL7),7,,Cr50,0,,,CSC 2,145,Weapons,1,9,,
Weapons,Accessories,Secure Weapon,10,,Cr250,0,,,CSC 2,145,Weapons,1,9,,
Weapons,Accessories,Shoulder Stock,4,1,Cr75,0,,,CSC 2,146,Weapons,1,9,,
Weapons,Accessories,Smart Tracker,11,,Cr500,0,,,CSC 2,146,Weapons,1,9,,
Weapons,Accessories,Suppressor,0,,Cr250,0,,,CSC 2,146,Weapons,1,9,,
Weapons,Accessories,X-Ray Outlining Aid (TL11),11,,Cr500,0,,,CSC 2,146,Weapons,1,9,,
Weapons,Accessories,X-Ray Outlining Aid (TL9),9,,Cr300,0,,,CSC 2,146,Weapons,1,9,,
Weapons,Archaic Weapons,Compound Cam Bow,5,1,Cr250,0,,Gun Combat (archaic),CSC 2,121,Weapons,2,8,,
Weapons,Archaic Weapons,Crossbow,2,3,Cr200,0,,Gun Combat (archaic),CSC 2,121,Weapons,2,8,,
Weapons,Archaic Weapons,Javelin,1,1,Cr15,0,,Gun Combat (archaic),CSC 2,122,Weapons,2,8,,
Weapons,Archaic Weapons,Long Bow,2,1.5,Cr150,0,,Gun Combat (archaic),CSC 2,122,Weapons,2,8,,
Weapons,Archaic Weapons,Repeating Crossbow,3,4,Cr400,0,,Gun Combat (archaic),CSC 2,122,Weapons,2,8,,
Weapons,Archaic Weapons,Short Bow,1,1,Cr50,0,,Gun Combat (archaic),CSC 2,122,Weapons,2,8,,
Weapons,Archaic Weapons,Sling,0,,Cr10,0,,Gun Combat (archaic),CSC 2,122,Weapons,2,8,,
Weapons,Bwap Weapons,Blade Tail,2,1,Cr150,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Ceremonial Dagger,1,1,Cr800,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Ceremonial Staff-2,2,3,Cr300,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Ceremonial Staff-4,4,3,Cr500,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Club Tail,2,1,Cr150,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Multi-bladed Whip Sword,2,2,Cr150,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Spiked Club Tail,2,1,Cr175,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Bwap Weapons,Whip Sword,2,1,Cr150,0,Bwap,,Aliens 3,260,Weapons,2,8,,
Weapons,Energy Pistols,Gauntlet Laser,10,4,Cr1100,0,,Gun Combat (energy),CSC 2,115,Weapons,3,2,,
Weapons,Energy Pistols,Hand Flamer,10,2,Cr1500,0,,Gun Combat (energy),CSC 2,115,Weapons,3,2,,
Weapons,Energy Pistols,Laser Pistol (TL10),10,2,Cr3000,0,,Gun Combat (energy),CSC 2,116,Weapons,3,2,,
Weapons,Energy Pistols,Laser Pistol (TL9),9,3,Cr2000,0,,Gun Combat (energy),CSC 2,116,Weapons,3,2,,
Weapons,Energy Pistols,Maser Pistol,17,3,Cr25000,0,,Gun Combat (energy),CSC 2,116,Weapons,3,2,,Military
Weapons,Energy Pistols,Matter Disintegrator (TL18),18,1,MCr2.5,0,,Gun Combat (energy),CSC 2,116,Weapons,3,2,,Military
Weapons,Energy Pistols,Matter Disintegrator (TL19),19,1,MCr4,0,,Gun Combat (energy),CSC 2,116,Weapons,3,2,,Military
Weapons,Energy Pistols,Personal Defence Laser,13,3,Cr6000,0,,Gun Combat (energy),CSC 2,116,Weapons,3,2,,
Weapons,Energy Pistols,Stunner (TL10),10,0.5,Cr750,0,,Gun Combat (energy),CSC 2,116,Weapons,1,8,,
Weapons,Energy Pistols,Stunner (TL12),12,0.5,Cr1000,0,,Gun Combat (energy),CSC 2,116,Weapons,1,8,,
Weapons,Energy Pistols,Stunner (TL8),8,0.5,Cr500,0,,Gun Combat (energy),CSC 2,116,Weapons,1,8,,
Weapons,Energy Rifles,Convergence Beam Rifle,14,5,Cr10000,Cr2500,Geonee,,Aliens 3,135,Weapons,,,,Military
Weapons,Energy Rifles,Cryo Rifle,13,9,Cr6000,0,,,CSC 2,117,Weapons,3,2,,
Weapons,Energy Rifles,Flame Rifle,9,8,Cr2500,0,,,CSC 2,117,Weapons,3,2,,
Weapons,Energy Rifles,Heavy Laser Rifle,12,18,Cr14000,0,,,CSC 2,117,Weapons,3,2,,Military
Weapons,Energy Rifles,Laser Carbine (TL10),10,3,Cr4000,0,,,CSC 2,117,Weapons,3,2,,Military
Weapons,Energy Rifles,Laser Carbine (TL9),9,4,Cr2500,0,,,CSC 2,117,Weapons,3,2,,
Weapons,Energy Rifles,Laser Rifle (TL10),10,5,Cr8000,0,,,CSC 2,117,Weapons,3,2,,Military
Weapons,Energy Rifles,Laser Rifle (TL9),9,8,Cr3500,0,,,CSC 2,117,Weapons,3,2,,Military
Weapons,Energy Rifles,Laser Sniper Rifle,12,6,Cr9000,0,,,CSC 2,118,Weapons,3,2,,Military
Weapons,Energy Rifles,Maser Rifle,16,8,Cr30000,0,,,CSC 2,118,Weapons,3,2,,Military
Weapons,Energy Rifles,Plasma Rifle,16,6,Cr100000,0,,,CSC 2,118,Weapons,5,2,,
Weapons,Energy Rifles,Solar Beam Rifle,17,4,,0,,,CSC 2,118,Weapons,5,2,,
Weapons,Energy Rifles,Stagger Laser Rifle (TL12),12,6,Cr10000,0,,,CSC 2,118,Weapons,3,2,,
Weapons,Energy Rifles,Stagger Laser Rifle (TL14),14,5,Cr15000,0,,,CSC 2,118,Weapons,3,2,,
Weapons,Energy Weapons,Neural Rifle,17,1.5,,,Darrian,,Aliens 3,69,,4,2,,
Weapons,Energy Weapons,Sonic Amplifier,9,,Cr800,Cr150,Dolphin,,Aliens 3,181,,,,,
Weapons,Energy Weapons,Sonic Booster,9,,Cr1200,Cr1000,Dolphin,,Aliens 3,181,,,,,
Weapons,Energy Weapons,Sonic Screamer,9,25,Cr5700,Cr4000,Orca,,Aliens 3,226,Weapons,,,,
Weapons,Grenade Weapons,Aerosol,9,0.5,Cr15,0,,Heavy Weapons(Man Portable),CSC 2,119,Weapons,4,1,,
Weapons,Grenade Weapons,Baton,7,0.5,Cr10,0,,Heavy Weapons(Man Portable),CSC 2,119,Weapons,4,1,,
Weapons,Grenade Weapons,Electromagnetic Pulse,9,0.5,Cr100,0,,Heavy Weapons(Man Portable),CSC 2,119,Weapons,4,1,,
Weapons,Grenade Weapons,Frag,6,0.5,Cr30,0,,Heavy Weapons(Man Portable),CSC 2,119,Weapons,4,1,,
Weapons,Grenade Weapons,Incendiary,8,0.5,Cr75,0,,Heavy Weapons(Man Portable),CSC 2,120,Weapons,4,1,,
Weapons,Grenade Weapons,Neurotoxin,9,0.5,Cr250,0,,Heavy Weapons(Man Portable),CSC 2,120,Weapons,4,1,,
Weapons,Grenade Weapons,Plasma,16,0.5,Cr500,0,,Heavy Weapons(Man Portable),CSC 2,120,Weapons,5,1,,
Weapons,Grenade Weapons,Smoke,6,0.5,Cr15,0,,Heavy Weapons(Man Portable),CSC 2,120,Weapons,4,1,,
Weapons,Grenade Weapons,Stun,7,0.5,Cr30,0,,Heavy Weapons(Man Portable),CSC 2,120,Weapons,4,1,,
Weapons,Grenade Weapons,Thermal Smoke,7,0.5,Cr30,0,,Heavy Weapons(Man Portable),CSC 2,121,Weapons,4,1,,
Weapons,Grenade Weapons,Tranq Gas,8,0.5,Cr75,0,,Heavy Weapons(Man Portable),CSC 2,121,Weapons,4,1,,
Weapons,Melee Weapons,Anti-Armour Flail,8,3,Cr250,0,,Melee (bludgeon),CSC 2,98,Weapons,1,9,,
Weapons,Melee Weapons,Arc-Field Weapon,14,4,Cr25000,0,,Melee (blade),CSC 2,100,Weapons,1,8,,
Weapons,Melee Weapons,Assault Pike,5,8,Cr200,0,,Melee (blade),CSC 2,100,Weapons,1,8,,
Weapons,Melee Weapons,Battering Ram,2,,Cr50,,Dolphin,,Aliens 3,181,,,,,
Weapons,Melee Weapons,Battle Axe,2,4,Cr225,0,,Melee (blade),CSC 2,101,Weapons,1,8,,
Weapons,Melee Weapons,Blade,2,2,Cr100,0,,Melee (blade),CSC 2,101,Weapons,1,8,,
Weapons,Melee Weapons,Brass Knuckles,1,,Cr10,0,,Melee (unarmed),CSC 2,105,Weapons,1,9,,
Weapons,Melee Weapons,Broadsword,2,8,Cr500,0,,Melee (blade),CSC 2,101,Weapons,1,8,,
Weapons,Melee Weapons,Chaindrive Axe,10,7,Cr600,0,,Melee (blade),CSC 2,101,Weapons,1,8,,
Weapons,Melee Weapons,Chaindrive Sword,10,5,Cr500,0,,Melee (blade),CSC 2,101,Weapons,1,8,,
Weapons,Melee Weapons,Club,1,3,,0,,Melee (bludgeon),CSC 2,98,Weapons,1,9,,
Weapons,Melee Weapons,Cutlass,2,4,Cr200,0,,Melee (blade),CSC 2,101,Weapons,1,8,,
Weapons,Melee Weapons,Dagger,1,1,Cr10,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Garrotte,1,,Cr10,0,,Melee (unarmed),CSC 2,105,Weapons,1,9,,
Weapons,Melee Weapons,Gravity Hammer,13,5,Cr10000,0,,Melee (bludgeon),CSC 2,99,Weapons,1,9,,
Weapons,Melee Weapons,Great Axe,2,10,Cr750,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Handspikes,2,,Cr100,0,,Melee (unarmed),CSC 2,105,Weapons,1,9,,
Weapons,Melee Weapons,Hatchet,3,2,Cr250,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Knife,1,,Cr5,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Knuckleblasters,8,,Cr150,0,,Melee (unarmed),CSC 2,106,Weapons,1,9,,
Weapons,Melee Weapons,Lance,2,4,Cr75,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Long Blade (TL2),2,4,Cr200,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Long Blade (TL3),3,4,Cr300,0,,Melee (blade),CSC 2,102,Weapons,1,8,,
Weapons,Melee Weapons,Mace,1,3,Cr20,0,,Melee (bludgeon),CSC 2,99,Weapons,1,9,,
Weapons,Melee Weapons,Monoblade,12,2,Cr2500,0,,Melee (blade),CSC 2,103,Weapons,1,8,,
Weapons,Melee Weapons,Moon Blade,2,1,Cr300,,Geonee,,Aliens 3,134,Weapons,,,,
Weapons,Melee Weapons,Piston Fist,9,,Cr150,0,,Melee (unarmed),CSC 2,106,Weapons,1,9,,
Weapons,Melee Weapons,Piston Spear,7,3,Cr400,0,,Melee (blade),CSC 2,103,Weapons,1,8,,
Weapons,Melee Weapons,Psi Blade,16,2,Cr30000,0,,Melee (blade),CSC 2,103,Weapons,1,8,,
Weapons,Melee Weapons,Psi Dagger,17,1,Cr25000,0,,Melee (blade),CSC 2,103,Weapons,1,8,,
Weapons,Melee Weapons,Rapier,3,2,Cr200,0,,Melee (blade),CSC 2,103,Weapons,1,8,,
Weapons,Melee Weapons,Sap,2,1,Cr30,0,,Melee (bludgeon),CSC 2,99,Weapons,1,9,,
Weapons,Melee Weapons,Sledgehammer,1,8,Cr30,0,,Melee (bludgeon),CSC 2,99,Weapons,1,9,,
Weapons,Melee Weapons,Spear,1,2,Cr10,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Staff,1,3,,0,,Melee (bludgeon),CSC 2,99,Weapons,1,9,,
Weapons,Melee Weapons,Static Axe (TL11),11,6,Cr750,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Static Axe (TL12),12,5,Cr1000,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Static Blade (TL11),11,4,Cr700,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Static Blade (TL12),12,3,Cr900,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Static Maul,11,3,Cr650,0,,Melee (bludgeon),CSC 2,100,Weapons,1,9,,
Weapons,Melee Weapons,Stealth Dagger,8,1,Cr175,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Stone Axe,0,3,Cr5,0,,Melee (blade),CSC 2,104,Weapons,1,8,,
Weapons,Melee Weapons,Stunfist,8,,Cr250,0,,Melee (unarmed),CSC 2,106,Weapons,1,8,,
Weapons,Melee Weapons,Stunstick,8,1,Cr300,0,,Melee (bludgeon),CSC 2,100,Weapons,1,8,,
Weapons,Melee Weapons,War Axe,0,,,0,,Melee (blade),CSC 2,105,Weapons,1,8,,
Weapons,Projectile Weapons,Magrail Carbine,14,2,Cr2000,Cr80,Geonee,,Aliens 3,135,Weapons,,,,Military
Weapons,Projectile Weapons,VRF Gauss Rifle,14,7,Cr60000,Cr2000,Darrian,,Aliens 3,69,,4,3,,
Weapons,Shields,Boarding Shield,9,7,Cr1500,0,,,CSC 2,106,Weapons,1,8,,
Weapons,Shields,Buckler,2,2,Cr10,0,,,CSC 2,107,Weapons,1,8,,
Weapons,Shields,Gravitic Shield,17,,Cr2500,0,,,CSC 2,107,Weapons,1,8,,
Weapons,Shields,Large Shield,1,8,Cr200,0,,,CSC 2,107,Weapons,1,8,,
Weapons,Shields,Riot Shield,6,4,Cr175,0,,,CSC 2,107,Weapons,1,8,,
Weapons,Shields,Shield,1,6,Cr150,0,,,CSC 2,107,Weapons,1,8,,
Weapons,Slug Pistols,Antique Pistol,3,1,Cr100,0,,Gun Combat (slug),CSC 2,108,Weapons,2,5,,
Weapons,Slug Pistols,Assault Pistol,6,1,Cr250,0,,Gun Combat (slug),CSC 2,108,Weapons,3,4,,
Weapons,Slug Pistols,Autopistol,6,1,Cr200,0,,Gun Combat (slug),CSC 2,108,Weapons,2,5,,
Weapons,Slug Pistols,Body Pistol,8,,Cr500,0,,Gun Combat (slug),CSC 2,109,Weapons,2,1,,
Weapons,Slug Pistols,Cartridge Pistol,7,1.5,Cr300,0,,Gun Combat (slug),CSC 2,109,Weapons,2,5,,
Weapons,Slug Pistols,Coach Pistol,3,2,Cr200,0,,Gun Combat (slug),CSC 2,109,Weapons,2,5,,
Weapons,Slug Pistols,Duck's Foot Pistol,3,2,Cr300,0,,Gun Combat (slug),CSC 2,109,Weapons,2,5,,
Weapons,Slug Pistols,Flechette Pistol,9,1,Cr275,0,,Gun Combat (slug),CSC 2,109,Weapons,2,5,,
Weapons,Slug Pistols,Gauss Pistol,13,1,Cr500,0,,Gun Combat (slug),CSC 2,110,Weapons,4,4,,
Weapons,Slug Pistols,Heavy Revolver,6,1.5,Cr400,0,,Gun Combat (slug),CSC 2,110,Weapons,2,5,,
Weapons,Slug Pistols,Magrail Pistol,14,1,Cr750,0,,Gun Combat (slug),CSC 2,110,Weapons,4,4,,
Weapons,Slug Pistols,Revolver,5,1,Cr150,0,,Gun Combat (slug),CSC 2,110,Weapons,2,5,,
Weapons,Slug Pistols,Shot Pistol,5,0.5,Cr60,0,,Gun Combat (slug),CSC 2,110,Weapons,2,5,,
Weapons,Slug Pistols,Snub Pistol,8,,Cr150,0,,Gun Combat (slug),CSC 2,110,Weapons,2,5,,
Weapons,Slug Pistols,Universal Autopistol,8,1,Cr300,0,,Gun Combat (slug),CSC 2,111,Weapons,2,5,,
Weapons,Slug Pistols,Zip Gun,3,,Cr50,0,,Gun Combat (slug),CSC 2,111,Weapons,2,5,,
Weapons,Slug Rifles,Accelerator Rifle,9,2,Cr900,0,,Gun Combat (slug),CSC 2,111,Weapons,2,6,,
Weapons,Slug Rifles,Advanced Combat Rifle,10,3,Cr1000,0,,Gun Combat (slug),CSC 2,111,Weapons,4,3,,Military
Weapons,Slug Rifles,Air Rifle (TL3),3,4,Cr225,0,,Gun Combat (slug),CSC 2,112,Weapons,2,6,,
Weapons,Slug Rifles,Air Rifle (TL4),4,5,Cr350,0,,Gun Combat (slug),CSC 2,112,Weapons,2,6,,
Weapons,Slug Rifles,Antique Rifle,3,6,Cr150,0,,Gun Combat (slug),CSC 2,112,Weapons,2,6,,
Weapons,Slug Rifles,Assault Rifle,7,4,Cr500,0,,Gun Combat (slug),CSC 2,112,Weapons,3,4,,Military
Weapons,Slug Rifles,Assault Shotgun,6,5,Cr500,0,,Gun Combat (slug),CSC 2,112,Weapons,3,3,,Military
Weapons,Slug Rifles,Autorifle,6,5,Cr750,0,,Gun Combat (slug),CSC 2,112,Weapons,3,3,,Military
Weapons,Slug Rifles,Big Game Rifle,5,9,Cr1250,0,,Gun Combat (slug),CSC 2,113,Weapons,2,6,,
Weapons,Slug Rifles,Flechette Submachine Gun,9,3,Cr500,0,,Gun Combat (slug),CSC 2,113,Weapons,3,4,,
Weapons,Slug Rifles,Gauss Rifle,12,4,Cr1500,0,,Gun Combat (slug),CSC 2,113,Weapons,4,3,,Military
Weapons,Slug Rifles,Gauss Sniper Rifle,12,4,Cr2500,0,,Gun Combat (slug),CSC 2,113,Weapons,4,3,,Military
Weapons,Slug Rifles,Heavy Advanced Combat Rifle,10,5,Cr2000,0,,Gun Combat (slug),CSC 2,113,Weapons,4,3,,Military
Weapons,Slug Rifles,Magrail Rifle,14,4,Cr2500,0,,Gun Combat (slug),CSC 2,114,Weapons,4,3,,
Weapons,Slug Rifles,Rifle,5,5,Cr200,0,,Gun Combat (slug),CSC 2,114,Weapons,2,6,,
Weapons,Slug Rifles,Sawed-Off Shotgun,5,2,Cr200,0,,Gun Combat (slug),CSC 2,114,Weapons,2,7,,
Weapons,Slug Rifles,Shotgun,4,4,Cr200,0,,Gun Combat (slug),CSC 2,114,Weapons,2,7,,
